first;second;at;ag;ac;ta;tg;tc;ga;gt;gc;ca;ct;cg
1401;EU_RU_1166;0;2;0;0;0;1;3;0;0;0;0;0
3060;OC_PG_0216;0;3;0;0;0;0;1;0;0;0;1;0
11143;4658;0;1;0;0;0;1;1;0;0;0;0;0
7358;EU_DK_0155;0;4;0;0;0;1;0;0;0;0;0;0
19576;17335;0;0;0;0;0;0;0;0;0;0;1;0
2153;OC_PG_0111;0;0;0;0;0;0;0;0;0;0;2;0
14987;EU_IT_0049;0;0;0;0;0;0;1;0;0;0;2;0
23194;21849;0;0;0;0;0;1;0;0;0;0;0;0
26395;25674;0;4;1;0;0;2;1;0;0;1;5;0
20569;18597;0;1;0;0;0;0;0;0;0;0;2;0
17387;14422;0;1;0;0;0;0;1;0;0;0;1;0
35428;XX_XX_2736;0;1;0;0;0;0;0;0;0;0;0;0
28502;AS_TW_0316;0;1;0;0;1;3;1;0;0;0;2;0
9053;AS_CN_0303;0;0;0;0;0;10;4;0;0;0;2;0
14057;XX_XX_8279;0;1;0;0;0;0;0;0;0;0;1;0
23840;22631;1;2;0;1;0;2;2;0;0;0;2;0
5190;XX_XX_9222;0;3;0;0;0;3;1;1;0;0;4;0
7032;AM_US_0179;0;1;0;0;0;0;1;0;0;0;5;0
32380;EU_DK_1374;0;0;0;0;0;4;1;0;0;0;0;1
862;XX_XX_6037;0;1;0;0;0;5;0;0;0;0;3;0
36191;36187;0;0;0;0;0;2;1;0;0;0;1;0
11417;5126;0;0;0;0;0;0;0;0;0;0;1;0
31936;XX_XX_12485;0;2;0;0;0;3;4;0;0;0;2;0
36430;25793;0;0;2;0;0;2;2;0;0;0;2;0
22800;AS_AE_0030;0;0;0;0;0;0;0;0;0;0;1;0
33861;11593;1;2;0;0;0;3;1;1;0;0;13;0
10955;4340;0;0;0;0;0;1;0;0;0;0;0;0
15751;XX_XX_2067;0;1;0;0;0;2;0;0;0;0;1;0
6294;EU_RU_1413;0;2;0;0;0;4;1;0;0;0;3;0
2528;XX_XX_4097;0;10;0;0;0;3;3;0;0;0;6;0
1549;OC_SB_0599;0;7;0;0;0;4;4;0;0;0;4;0
17072;13974;0;1;1;0;0;1;0;0;0;0;1;0
33531;EU_RU_0666;0;2;0;0;0;0;2;0;0;0;3;0
313;AF_AO_0030;0;0;0;0;0;2;0;0;0;0;7;0
4456;EU_DK_0313;0;1;0;0;0;0;1;0;0;0;2;0
34370;34304;0;0;0;0;0;0;0;0;0;0;1;0
15549;AM_US_0045;0;0;0;0;0;2;0;0;0;0;1;0
7144;XX_XX_1603;0;1;0;0;0;2;2;0;0;0;0;0
35674;35657;0;1;0;0;0;1;0;0;0;0;0;0
3904;AS_TW_0600;0;1;0;0;0;4;4;0;0;0;1;0
7667;EU_RU_0165;0;6;0;0;0;2;2;0;0;0;4;0
12406;6908;0;1;1;0;0;2;2;0;0;1;2;0
19810;17642;0;2;0;0;0;8;0;0;0;0;1;0
24615;AF_BF_0289;3;23;1;0;0;27;22;0;1;2;19;0
9064;XX_XX_12134;1;3;0;0;0;2;1;0;0;0;3;0
30533;9962;0;2;0;0;0;4;0;0;0;0;2;0
29842;AS_IR_0412;0;0;0;0;0;3;1;1;0;0;1;0
23548;8062;0;1;0;0;0;1;1;0;0;1;1;0
29942;AS_XX_0001;0;0;0;0;0;1;1;0;0;0;0;0
18246;EU_RU_1333;0;2;0;0;0;6;3;0;0;1;2;0
30195;XX_XX_1972;0;2;0;0;0;2;1;0;0;0;4;0
13066;8072;0;1;0;0;0;2;0;0;0;0;0;0
21457;3485;0;0;0;0;0;0;1;0;0;1;1;0
2466;XX_XX_11902;0;0;0;0;0;0;0;0;0;0;1;0
26576;19904;0;3;0;0;0;0;0;0;0;0;0;0
33516;5875;0;0;0;0;0;1;1;0;0;0;3;0
21864;20217;0;0;0;0;0;1;0;0;1;0;1;0
28727;EU_IT_0957;0;1;0;0;0;1;1;0;0;0;1;0
8096;AF_BF_0210;0;0;0;0;0;2;3;0;0;0;0;0
23659;22422;0;5;0;0;0;6;5;0;1;0;5;0
19463;17192;2;4;12;0;0;1;4;0;1;0;0;0
14702;10559;0;2;0;0;0;4;4;0;0;2;3;0
7489;XX_XX_7237;0;3;0;0;0;2;8;1;0;0;3;1
26379;21110;0;0;0;0;0;0;1;0;0;0;0;0
3511;AS_PH_0222;0;2;0;0;0;4;7;1;0;0;0;0
20306;18277;0;1;0;0;0;0;1;0;0;0;1;0
32330;XX_XX_0497;0;2;0;0;0;1;2;0;0;0;1;0
36127;XX_XX_13238;0;0;1;0;1;0;1;1;0;0;0;0
24850;23852;0;5;0;1;0;0;0;0;0;0;1;0
32671;13299;0;9;0;1;0;6;10;0;0;2;7;0
145;AF_SD_0032;0;2;0;0;0;3;1;0;0;0;1;0
1228;EU_ES_0515;0;3;0;0;0;2;1;0;0;0;0;0
8554;145;0;2;0;0;0;3;1;0;0;0;1;0
32194;EU_RU_1704;2;3;9;0;0;2;1;0;1;0;2;0
11909;6043;0;3;0;0;0;6;2;0;0;0;5;0
408;AS_TW_0020;0;2;0;0;0;0;0;0;0;0;0;0
12217;6577;0;1;0;0;0;4;1;0;0;0;3;0
35372;35344;0;0;1;0;0;2;3;0;0;0;0;0
8717;XX_XX_0316;0;1;1;0;0;1;1;0;0;0;1;0
33910;33828;0;1;0;0;0;1;1;0;0;0;2;1
27658;XX_XX_8552;0;0;0;0;0;0;0;0;0;1;2;0
3158;OC_SB_0145;0;0;0;0;0;2;2;0;0;0;0;0
23797;22579;0;0;0;0;0;0;1;0;0;0;1;0
22137;20559;0;1;0;0;0;2;1;0;0;0;3;0
17110;XX_XX_9041;0;4;0;0;0;6;5;0;0;0;6;0
26100;EU_HR_0001;0;2;0;0;0;3;2;0;0;0;4;1
17124;14043;0;4;0;0;0;0;3;0;0;0;2;0
6407;XX_XX_2181;0;1;0;0;0;0;5;0;0;0;4;0
3422;AM_CO_0042;0;2;0;0;0;0;1;0;0;1;0;0
24794;23787;0;0;0;0;0;0;2;0;0;0;3;0
35284;35252;0;0;0;0;0;3;2;0;0;0;2;0
15483;5755;0;1;0;0;0;0;0;0;0;0;2;0
33100;24284;0;1;0;0;0;2;1;0;0;0;0;0
20706;7849;0;0;0;0;0;0;0;0;0;0;1;0
13862;9328;0;2;0;0;0;3;3;0;0;0;2;0
7473;XX_XX_7232;0;1;0;0;0;2;1;1;0;0;0;0
24276;EU_FI_0252;1;0;0;0;0;1;2;0;0;0;1;0
26568;EU_NL_0042;0;0;0;1;0;2;0;0;0;0;2;0
26179;AM_AR_0062;0;4;0;0;0;0;1;0;0;0;2;0
36200;XX_XX_12612;0;1;0;0;0;1;0;0;0;0;1;0
28668;11287;0;0;0;0;0;0;2;0;0;0;0;0
35880;XX_XX_11608;0;2;0;0;0;1;1;0;0;0;2;1
35443;35420;0;0;0;0;0;0;1;0;0;0;1;1
27474;26895;0;0;0;0;0;0;1;0;0;0;1;0
3040;OC_SB_0190;0;0;0;0;0;1;0;0;0;0;2;0
21680;EU_IT_0185;0;6;0;0;0;5;3;0;0;0;1;0
57;AF_BW_0125;1;10;2;0;0;7;8;0;0;0;5;0
23796;22578;0;1;0;0;0;0;0;0;0;0;0;0
28882;28472;1;2;0;0;0;5;7;0;0;0;3;0
8813;AM_PE_0488;0;7;0;0;0;1;2;0;0;0;10;0
35468;EU_DK_0310;0;0;0;0;0;2;1;0;0;0;0;0
26443;EU_GR_0033;0;0;0;0;0;1;2;0;0;0;2;0
13226;AF_ZA_0044;0;3;1;0;0;4;0;0;0;0;1;0
6605;XX_XX_6265;0;4;1;0;0;3;5;0;0;0;0;0
14690;10539;0;1;0;0;0;0;1;0;0;1;3;0
3317;XX_XX_13249;0;0;0;0;0;1;1;0;0;0;0;0
28234;XX_XX_10352;0;0;0;0;0;2;0;0;0;0;3;0
29335;28969;0;0;0;0;0;0;1;0;0;0;1;0
15323;EU_IT_0145;0;2;0;0;0;1;0;0;0;0;0;0
17668;14828;0;2;0;0;0;2;2;0;0;0;1;0
10830;AS_TH_0441;0;3;0;0;0;4;7;0;1;0;8;0
4646;AM_XX_0360;0;1;0;0;0;0;1;0;0;1;0;0
25032;XX_XX_12191;0;3;0;0;0;0;2;0;0;0;3;0
27263;26652;0;0;0;0;0;2;2;0;0;0;0;0
6700;EU_GB_0460;0;3;0;0;0;6;2;0;0;0;0;0
3177;OC_SB_0284;0;0;0;0;0;1;3;0;0;0;2;0
9742;2230;0;0;0;0;0;3;3;0;0;0;0;0
2701;EU_FR_0096;0;2;0;0;0;0;1;0;0;1;1;1
26369;EU_RU_1161;0;0;0;0;0;1;0;0;0;0;0;0
34866;16279;0;5;0;0;0;1;3;0;0;0;1;0
26982;XX_XX_10499;0;1;0;0;0;3;1;0;0;0;4;0
26073;EU_PL_0188;0;0;0;0;0;2;4;1;0;0;2;0
29797;20297;0;3;0;0;0;4;5;0;0;0;1;0
598;XX_XX_11558;0;5;0;1;0;4;4;0;0;0;1;0
15999;EU_SE_0136;1;3;0;0;0;2;2;0;0;0;1;0
35065;35027;0;0;1;1;0;3;4;0;0;0;4;0
20504;18515;0;5;0;0;0;2;1;0;0;0;1;0
13079;XX_XX_8989;0;1;0;0;0;2;0;0;0;0;2;0
30519;30250;0;1;0;0;0;1;3;0;0;0;1;0
1867;AS_IN_0579;0;2;0;0;0;3;2;0;0;0;4;0
27329;26729;0;4;1;0;0;5;0;0;0;0;2;0
18237;15576;0;0;1;0;0;2;2;0;0;0;0;0
13742;9152;0;1;0;0;0;0;1;0;0;0;0;0
18996;16595;0;1;0;0;0;1;0;0;0;0;0;0
17225;AM_XX_0260;0;0;0;0;0;2;2;0;0;0;0;0
26704;XX_XX_4866;0;0;0;0;0;0;0;0;0;0;1;0
28821;8007;0;0;0;0;0;3;2;0;0;0;2;0
20719;18784;0;2;0;0;0;0;0;0;0;0;0;0
19999;EU_ES_0941;0;0;1;0;0;0;1;0;0;0;0;0
23553;22299;0;3;0;0;0;6;1;0;0;2;3;0
7105;EU_GB_0760;0;2;0;1;0;0;1;0;0;0;1;0
21583;EU_IT_0308;1;1;1;0;0;0;0;0;0;0;2;0
7067;EU_DK_0510;0;2;0;0;0;1;2;0;0;1;0;0
29293;28921;0;4;0;0;0;5;2;0;0;0;5;0
3894;AS_TH_0631;0;0;0;0;0;4;2;0;0;0;0;0
26433;25723;0;2;0;0;0;2;1;0;0;0;3;0
19138;AS_CN_0498;0;0;0;0;0;0;1;0;0;0;3;0
14946;10932;0;1;0;0;0;0;0;0;0;0;1;0
367;XX_XX_5145;0;2;0;0;0;2;5;0;0;0;3;0
4235;XX_XX_9403;0;2;0;0;0;1;0;0;0;1;2;0
12000;EU_DK_1478;0;2;3;0;0;2;3;0;0;0;3;0
34955;AF_MZ_0050;0;1;0;0;0;0;1;0;0;0;3;1
14192;9800;0;2;0;0;0;2;2;0;0;0;2;0
197;AF_XX_0161;0;0;1;0;0;0;0;0;0;0;0;0
23310;12173;0;3;0;0;0;2;1;0;0;0;2;0
19007;16609;0;1;0;0;0;0;1;0;2;0;0;0
4384;AM_XX_0353;0;1;0;0;0;3;1;0;0;1;3;0
18207;15532;0;0;0;0;0;3;0;0;0;0;1;0
9997;2660;0;1;0;0;0;0;0;0;0;0;1;0
24583;23539;0;2;0;0;0;2;2;0;0;0;2;0
33339;25417;0;1;0;0;0;2;0;0;0;0;2;0
33740;19281;0;0;0;1;0;3;5;0;0;0;3;0
30817;30569;0;5;0;1;0;3;1;0;0;1;2;0
33345;33243;0;1;0;0;0;1;1;0;0;0;0;0
34979;4624;0;3;0;0;0;1;0;0;0;0;0;0
8826;635;0;1;2;0;0;8;2;0;0;0;3;0
23908;EU_GR_0019;0;1;0;0;0;0;2;0;0;1;0;0
22072;AM_US_0404;0;2;0;0;0;1;1;0;0;0;1;0
2493;EU_DE_0370;0;3;0;0;0;1;0;0;0;0;2;0
33197;33088;0;1;0;0;0;0;2;0;0;0;0;0
29265;8951;0;1;0;0;0;2;0;0;0;0;1;0
21398;OC_SB_0491;0;1;0;0;0;1;0;0;0;0;1;0
8504;AF_NA_0014;0;2;0;1;0;1;1;0;0;1;1;1
17244;14218;0;3;0;0;0;1;1;0;0;0;1;0
30425;29848;0;4;0;0;0;2;0;0;0;0;2;0
34985;XX_XX_0084;0;4;0;0;0;1;0;0;0;0;0;0
31704;31519;0;1;0;0;0;0;1;0;0;0;0;0
24297;EU_FR_0155;0;1;0;0;0;1;1;0;0;0;1;0
24138;22993;0;1;0;0;0;0;0;0;0;0;0;0
24268;23146;0;1;0;0;0;2;2;0;1;0;2;0
9027;989;0;1;0;0;0;0;0;0;0;0;1;0
4506;EU_DK_1098;0;0;0;0;0;0;0;0;0;0;1;0
10656;3820;0;0;0;0;0;2;0;0;0;0;1;0
19873;17719;0;2;1;0;0;3;2;0;0;0;0;0
31041;AS_TW_0045;0;2;0;0;0;3;3;0;0;0;8;0
28894;895;0;0;0;0;0;2;1;0;0;0;0;0
8297;XX_XX_0696;0;11;2;0;1;12;8;0;2;1;10;0
23438;AS_IR_0365;0;2;0;0;0;3;0;0;0;0;2;0
20814;18913;0;1;0;0;0;1;0;0;0;0;0;0
33838;33756;0;0;0;0;0;1;0;0;0;0;0;0
12896;7764;0;3;0;0;0;4;3;0;0;0;2;0
4257;EU_XX_0230;0;1;0;0;0;4;1;0;0;0;2;0
20080;17994;0;0;0;0;0;0;4;0;0;0;0;0
4206;XX_XX_2394;0;1;0;1;0;1;3;0;0;0;0;0
26213;25458;0;1;0;1;0;0;1;0;0;0;1;0
15134;11209;0;0;0;0;0;1;1;0;0;0;3;0
26635;XX_XX_2649;0;1;0;0;0;2;2;0;0;0;1;0
7643;XX_XX_3633;0;1;0;0;0;3;0;0;0;0;1;0
16397;AF_SO_0047;0;0;1;0;0;0;1;0;0;0;0;0
6721;XX_XX_2094;0;2;0;0;0;2;3;0;0;0;3;0
22772;21341;0;1;0;0;0;0;1;0;0;0;2;0
35423;26477;0;2;0;0;0;0;3;0;0;0;2;0
10912;4261;0;0;0;0;0;1;0;0;0;0;3;0
19900;17753;2;2;11;0;0;1;1;0;0;0;1;1
1974;AS_IN_0435;0;12;0;0;0;3;6;0;0;2;9;0
17621;10655;0;0;0;0;0;3;0;0;0;0;2;0
7216;AF_SO_0037;0;12;1;0;1;5;10;0;0;1;7;2
13829;1446;0;1;0;0;0;1;0;0;0;0;0;0
22190;AM_US_0671;0;0;0;0;0;3;3;0;0;0;4;0
25864;25057;0;1;0;1;0;2;3;0;0;0;0;0
24024;3377;0;1;0;0;0;2;3;0;0;0;1;0
8951;846;0;0;0;0;0;3;1;0;0;0;3;0
789;AS_CN_0666;1;2;0;0;0;4;4;0;0;1;3;0
35621;35602;0;0;0;0;0;1;0;0;0;1;0;0
31725;7621;1;3;0;0;0;1;1;0;0;0;2;0
11006;4429;0;1;0;0;0;0;0;0;0;0;0;0
32279;1996;0;2;0;0;0;0;0;0;0;0;1;0
17927;EU_IT_1549;0;1;0;0;0;1;0;0;0;2;1;0
2758;EU_DK_1775;0;3;0;0;0;3;2;0;0;0;2;0
27328;EU_IT_1404;0;3;0;0;0;1;1;0;0;0;0;0
33706;33619;0;1;0;0;0;0;1;0;0;0;0;0
23622;38;0;0;0;0;0;0;1;0;0;0;0;0
25986;11530;0;2;0;0;0;1;2;0;0;0;0;0
28534;9692;0;0;0;0;0;0;1;0;0;0;0;0
22228;7691;0;1;0;0;0;2;0;0;0;0;0;0
16161;12749;0;2;0;0;0;1;2;0;0;0;2;0
19380;XX_XX_10357;0;0;0;0;0;2;1;0;0;0;0;0
21500;19785;0;6;0;0;0;6;7;0;0;0;16;0
14285;9934;0;2;0;0;0;1;3;0;0;0;2;0
21404;19658;0;1;0;0;0;1;0;0;0;0;1;0
3167;OC_PG_0085;0;0;0;0;0;1;5;0;0;0;1;0
11937;6091;0;0;0;0;0;0;0;0;0;1;1;0
3976;AS_TW_0070;1;2;1;0;0;3;1;0;0;0;5;0
17855;EU_XX_0397;0;2;0;0;0;0;3;0;0;0;1;0
31689;5919;0;1;0;0;0;0;1;0;0;0;0;0
17750;EU_DE_0310;0;2;0;0;0;0;0;0;0;0;1;0
35062;21856;0;0;0;0;0;2;1;0;0;0;4;0
24618;23582;0;1;0;0;0;1;0;0;0;0;4;0
32150;AS_CN_0273;0;0;0;0;0;1;1;0;0;0;3;0
26145;XX_XX_1383;0;3;5;0;0;0;3;0;0;0;5;0
18438;15846;0;1;0;0;0;2;0;0;0;0;1;0
30851;EU_DK_0545;1;4;0;0;0;0;1;0;0;0;1;0
241;AF_ZM_0580;0;1;1;0;0;2;2;0;0;0;1;0
18656;7454;0;3;0;0;0;1;4;0;0;0;4;0
7347;XX_XX_3218;0;1;0;0;0;3;4;0;0;1;7;0
18616;XX_XX_0660;0;3;0;0;0;2;1;0;0;0;2;0
1095;AS_LA_0053;0;1;0;0;0;3;0;0;0;0;0;0
24004;OC_SB_0106;0;2;0;0;0;2;0;0;0;0;2;0
33641;13377;0;3;0;0;0;2;2;0;0;0;6;0
9227;XX_XX_11936;0;1;1;0;0;5;6;0;0;0;2;0
20747;8025;0;2;0;0;0;0;1;0;0;0;0;0
9773;2281;0;0;0;0;0;1;2;0;0;0;0;0
30340;30057;0;1;0;0;0;0;3;0;0;0;0;0
23021;4523;0;1;1;0;0;0;2;0;0;0;0;0
12552;AS_IN_0039;0;3;0;0;0;5;7;0;0;1;6;1
2405;EU_IT_0644;0;2;0;0;0;3;1;0;0;1;2;0
25901;25101;0;1;0;1;0;1;0;0;0;0;3;0
20941;19078;0;0;0;0;0;0;1;0;0;0;2;0
2129;AS_IN_0617;0;5;1;0;0;9;12;0;0;0;11;1
9639;XX_XX_12789;0;6;0;0;0;5;8;0;0;1;8;0
33078;32965;0;0;0;1;0;0;2;0;0;0;2;0
19897;EU_DE_0008;0;1;0;0;0;1;0;0;0;0;1;0
13251;8408;0;1;0;0;0;0;3;0;0;0;0;0
18376;6467;0;1;0;0;0;0;0;0;0;0;1;0
25489;24612;0;2;0;0;0;3;1;0;0;0;4;0
24780;AM_PR_0022;0;0;0;0;0;0;0;0;0;0;1;0
9863;2429;85;34;117;0;0;1;1;0;0;0;2;0
22166;EU_IT_2967;0;0;0;0;0;1;1;0;0;0;2;0
3614;XX_XX_7562;0;1;0;0;0;6;3;0;0;0;2;0
5152;AM_XX_0187;0;0;0;0;0;2;0;0;0;0;0;0
31701;31516;0;0;0;0;0;0;1;0;0;0;0;0
28948;28547;0;1;1;0;0;3;2;0;0;0;1;0
6153;XX_XX_7685;0;0;0;0;0;4;3;0;0;0;5;0
27948;27440;0;2;0;0;0;1;0;0;0;0;1;0
25489;18880;1;4;0;1;0;4;2;0;0;0;2;0
25455;AF_BW_0355;0;0;0;0;0;0;0;0;0;0;1;0
26284;AF_ZM_0267;0;1;0;0;0;5;0;0;0;0;1;0
6882;EU_PT_0028;0;7;0;0;0;4;3;0;0;2;5;0
26508;25804;0;1;0;0;0;0;0;0;0;0;1;0
17280;AS_IR_0022;0;3;0;0;1;3;2;0;0;0;2;0
22581;21107;0;1;0;1;0;2;0;0;0;0;2;0
9042;AS_JP_0317;1;3;0;1;0;4;1;0;0;0;6;0
6684;XX_XX_0108;0;0;1;0;0;0;3;0;0;0;3;0
23175;15405;0;3;0;0;0;7;1;0;0;0;0;0
6562;XX_XX_2981;0;5;0;0;0;0;2;0;0;0;2;0
5557;EU_ES_0404;0;2;0;0;0;0;1;0;0;0;3;0
17205;14162;0;0;0;0;0;0;1;0;0;0;2;0
14276;9923;1;1;13;0;0;0;2;0;0;0;2;0
16552;AF_NA_0167;0;1;0;0;0;0;1;0;0;0;1;0
17534;AS_TW_0809;0;0;0;0;0;2;2;0;0;0;1;0
10376;AM_XX_0436;0;3;0;0;0;1;3;0;0;0;1;2
26468;25761;0;0;0;0;0;0;1;0;0;0;3;0
25875;25071;0;2;0;1;0;3;0;0;0;0;1;0
8085;AF_BF_0132;0;3;0;0;0;1;1;0;0;0;0;0
8554;AF_KE_0189;0;1;0;0;0;4;2;0;0;0;2;0
10198;3006;0;1;0;0;0;2;1;0;0;1;0;0
34916;AF_AO_0190;0;1;0;0;0;2;0;0;0;0;0;0
11355;XX_XX_5427;0;0;0;0;0;0;2;0;0;0;1;0
7091;XX_XX_2538;0;0;0;0;0;1;1;0;0;0;1;0
16027;XX_XX_3749;0;0;0;0;0;2;6;0;0;0;1;0
15455;11699;0;1;0;0;0;1;0;0;0;0;2;0
23236;21909;0;1;0;0;0;0;1;0;0;0;1;0
22141;EU_DK_1423;0;0;0;0;0;3;1;0;0;0;0;0
29224;28846;0;1;0;0;0;0;0;0;0;0;0;0
10318;3239;0;2;0;0;0;4;1;0;0;0;3;0
22645;21185;1;0;0;0;0;2;3;0;0;0;1;0
19494;17229;0;2;0;0;0;2;4;0;0;0;1;0
23983;22807;0;0;1;0;0;4;2;0;0;0;1;0
11042;4489;0;0;0;0;0;1;0;0;0;0;0;0
11439;EU_IE_0213;0;1;0;0;0;3;1;0;0;0;0;0
34072;33588;0;1;0;0;0;5;3;0;0;0;2;0
28442;27992;0;0;0;0;0;1;0;0;0;0;0;0
3771;XX_XX_14170;0;3;0;0;0;3;1;0;0;0;3;1
16040;12586;0;2;0;0;0;0;0;0;0;0;0;0
834;EU_RU_0249;0;1;1;0;0;5;2;0;0;0;4;1
35968;35957;0;1;0;0;0;0;0;0;1;0;0;0
33641;33547;0;0;0;0;0;1;0;0;0;0;0;0
35958;EU_XX_0345;0;6;0;0;0;6;11;0;0;2;7;0
11038;4481;0;1;0;0;0;0;0;0;0;0;0;0
2112;AS_IN_0426;0;1;0;0;0;3;4;0;0;0;3;0
9968;XX_XX_12741;0;0;1;0;0;0;0;0;0;0;1;0
2549;EU_DK_1065;0;1;0;0;0;3;2;0;0;0;1;0
20503;18514;0;0;0;0;0;3;0;0;0;1;3;0
4178;EU_GB_0846;0;2;0;0;0;2;1;1;0;0;2;0
23202;21862;0;1;0;0;0;0;0;0;0;0;2;0
34003;EU_IT_0691;0;2;0;0;0;0;1;0;0;0;0;0
803;XX_XX_10134;0;0;0;0;0;2;2;0;0;0;4;1
23507;7748;0;0;0;0;0;5;4;0;0;0;0;0
29875;AF_MZ_0037;0;1;0;0;0;6;3;0;0;0;5;0
33340;33237;0;1;0;0;0;1;0;0;0;0;0;1
29655;9781;0;2;0;0;0;2;3;0;0;1;0;0
34228;34160;0;1;0;0;0;1;1;1;0;0;1;0
28125;14330;0;1;0;0;0;3;1;0;0;0;0;0
32921;32803;0;0;0;0;0;1;0;0;0;0;0;0
25004;AS_ID_0093;0;0;0;0;0;1;0;0;0;0;1;0
12812;7608;0;3;0;0;0;1;4;0;1;0;0;0
17712;XX_XX_7632;0;2;0;0;0;2;4;0;0;0;2;0
10442;AM_EC_0069;0;1;0;0;0;3;1;0;0;0;2;0
24140;4358;0;0;0;0;0;0;1;0;0;0;1;0
19517;17256;0;0;0;0;0;1;1;0;0;0;0;0
19261;XX_XX_0185;0;1;0;0;0;0;0;0;0;0;0;0
34198;34129;0;1;0;0;0;0;0;0;0;0;1;0
19708;17507;0;1;0;0;0;7;2;0;0;1;4;1
29124;21949;1;6;0;1;0;10;5;0;0;1;9;0
22666;21209;0;5;0;0;0;6;4;0;0;0;10;0
33478;33380;0;1;0;0;0;3;1;0;0;0;0;0
32409;22464;0;4;2;0;0;6;3;0;0;0;3;0
32025;31853;0;0;0;0;0;1;2;0;0;0;2;0
24825;23823;0;9;0;1;0;4;2;0;0;0;6;0
9656;AS_IN_0187;0;0;0;0;0;0;0;0;0;0;2;0
10424;AM_MX_0049;0;1;0;0;0;1;2;0;0;0;0;0
11441;5167;0;1;0;0;0;1;1;0;0;0;3;0
5786;XX_XX_4871;0;2;1;0;0;1;0;0;0;1;1;0
31766;31585;0;0;0;0;0;0;0;1;0;0;0;0
7859;XX_XX_0594;0;1;0;0;0;1;0;0;0;0;0;0
32874;32753;0;1;0;0;0;1;1;0;0;0;3;1
5359;EU_FR_0083;0;0;0;0;0;1;3;0;0;0;4;0
22194;7516;0;1;0;0;0;3;4;0;0;0;1;0
8388;EU_IE_0271;0;3;1;0;0;2;0;0;0;0;0;0
18523;15954;0;0;0;0;0;0;0;0;0;0;2;0
15934;6953;0;0;0;0;0;1;2;0;0;0;0;0
13027;AM_US_0210;0;1;0;1;0;3;1;0;0;0;1;0
35834;XX_XX_9645;0;1;0;0;0;0;5;0;0;0;3;0
19720;17523;1;4;1;0;0;1;2;0;0;1;3;0
852;EU_RU_0502;0;3;1;0;0;2;0;0;0;0;1;0
22526;1054;0;1;1;0;0;4;1;0;0;0;2;0
5000;EU_IT_2539;0;0;0;0;0;3;2;0;0;0;2;1
20273;XX_XX_5296;0;5;1;0;0;7;9;0;0;0;8;0
10010;EU_RO_0011;0;1;0;0;0;1;6;0;0;0;5;0
7274;EU_PL_0240;0;3;0;0;0;3;1;0;0;0;3;0
31763;XX_XX_10060;0;0;0;0;0;4;0;0;0;0;1;0
22144;XX_XX_2316;0;2;1;0;0;2;1;0;0;0;3;0
7406;AF_LY_0018;0;1;0;0;0;5;3;0;0;1;3;0
9101;1127;0;2;0;0;0;7;2;0;0;0;8;0
14193;AS_TR_0046;0;2;0;0;0;5;3;0;0;1;5;0
29631;29286;0;2;0;0;0;4;2;0;0;0;4;0
4333;EU_DK_0753;0;1;0;0;0;2;1;0;0;0;0;0
35393;29900;0;1;0;0;0;2;3;0;0;0;1;0
15677;12025;0;1;0;0;0;0;1;0;0;0;1;0
24307;EU_ES_0548;2;2;11;0;0;4;1;0;0;1;1;0
3668;AF_EG_0061;0;3;0;0;0;5;2;0;0;0;4;0
7985;XX_XX_11880;1;8;2;0;0;5;6;1;0;0;8;0
9741;2229;0;3;0;0;0;4;4;0;0;1;4;0
34392;34327;0;7;0;0;0;5;3;0;0;0;4;0
21183;19382;0;1;0;0;0;2;1;0;0;0;2;0
23313;EU_IT_1165;0;0;0;0;0;4;6;0;0;0;0;0
19965;17843;0;0;0;15;0;0;1;0;0;0;0;0
10497;3537;0;2;0;0;0;4;1;0;0;0;1;0
4193;AS_TR_0096;0;0;0;0;0;4;1;0;0;0;2;0
22262;XX_XX_12575;0;0;0;0;0;2;1;0;0;0;2;0
16755;701;0;2;1;0;0;1;1;0;0;0;1;0
33528;XX_XX_5137;0;1;0;0;0;2;2;0;1;1;5;0
14132;AS_IN_0411;0;4;0;0;0;2;2;0;0;0;7;0
4530;EU_ES_0067;2;1;11;0;0;3;1;0;1;0;2;0
34055;XX_XX_10591;0;1;0;1;0;3;0;0;0;0;0;0
15172;11271;0;0;0;0;0;2;0;0;0;0;0;0
30768;22659;1;2;0;0;0;2;1;0;0;0;5;0
24204;23073;0;1;0;0;0;1;1;0;0;0;0;0
24367;EU_BY_0028;0;2;0;0;0;3;3;0;0;0;3;0
15958;12459;0;4;0;0;0;2;1;0;0;0;1;0
16170;AM_CO_0079;0;1;0;0;0;2;0;0;0;0;1;0
28675;EU_DK_1844;0;0;0;0;0;2;4;1;0;0;1;0
3086;OC_SB_0264;0;1;0;0;0;0;1;0;0;0;2;0
31015;30786;0;2;0;0;0;0;1;0;0;1;1;0
24352;XX_XX_0778;0;0;1;0;0;2;0;0;0;0;3;0
29866;29549;0;0;0;0;0;1;0;0;0;0;1;0
24095;EU_IT_1985;1;6;0;0;0;14;8;0;1;0;8;0
3293;AM_PE_0102;0;4;0;0;0;2;2;0;0;0;2;0
5981;XX_XX_13609;0;1;0;0;0;3;1;0;0;0;4;0
9856;2415;0;0;0;0;0;1;0;0;0;0;0;0
23499;22230;0;3;0;0;0;4;6;0;0;0;1;0
1360;AM_XX_0406;0;4;1;0;0;4;3;0;0;0;4;0
12016;XX_XX_6978;1;6;0;0;0;10;11;0;0;0;7;0
